Wavelength,EQW,Pdiff(cont),Veq,vsini,i(deg),Rstar,Mstar,Teff,log(g),vfrac,Rpolar,Requat,file_name
6564.57,-4.18,0.013,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd35p0_halpha_alp0p0_i0
6564.57,-4.21,0.012,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd35p0_halpha_alp0p0_i10
6564.57,-4.32,0.012,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd35p0_halpha_alp0p0_i20
6564.57,-4.45,0.013,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd35p0_halpha_alp0p0_i30
6564.57,-4.56,0.013,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd35p0_halpha_alp0p0_i40
6564.57,-4.65,0.013,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd35p0_halpha_alp0p0_i50
6564.57,-4.74,0.013,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd35p0_halpha_alp0p0_i60
6564.57,-4.92,0.013,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd35p0_halpha_alp0p0_i70
6564.57,-5.3,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd35p0_halpha_alp0p0_i80
6564.57,-6.66,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd35p0_halpha_alp0p0_i90
6564.57,-4.18,0.013,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd45p0_halpha_alp0p0_i0
6564.57,-4.21,0.012,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd45p0_halpha_alp0p0_i10
6564.57,-4.32,0.012,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd45p0_halpha_alp0p0_i20
6564.57,-4.45,0.013,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd45p0_halpha_alp0p0_i30
6564.57,-4.56,0.013,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd45p0_halpha_alp0p0_i40
6564.57,-4.65,0.013,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd45p0_halpha_alp0p0_i50
6564.57,-4.74,0.013,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd45p0_halpha_alp0p0_i60
6564.57,-4.92,0.013,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd45p0_halpha_alp0p0_i70
6564.57,-5.3,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd45p0_halpha_alp0p0_i80
6564.57,-6.67,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd45p0_halpha_alp0p0_i90
6564.57,-4.18,0.013,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd55p0_halpha_alp0p0_i0
6564.57,-4.21,0.012,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd55p0_halpha_alp0p0_i10
6564.57,-4.32,0.012,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd55p0_halpha_alp0p0_i20
6564.57,-4.45,0.013,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd55p0_halpha_alp0p0_i30
6564.57,-4.56,0.013,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd55p0_halpha_alp0p0_i40
6564.57,-4.65,0.013,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd55p0_halpha_alp0p0_i50
6564.57,-4.74,0.013,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd55p0_halpha_alp0p0_i60
6564.57,-4.92,0.013,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd55p0_halpha_alp0p0_i70
6564.57,-5.3,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd55p0_halpha_alp0p0_i80
6564.57,-6.67,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd55p0_halpha_alp0p0_i90
6564.57,-4.25,0.013,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd5p0_halpha_alp0p0_i0
6564.57,-4.28,0.012,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd5p0_halpha_alp0p0_i10
6564.57,-4.38,0.012,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd5p0_halpha_alp0p0_i20
6564.57,-4.5,0.013,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd5p0_halpha_alp0p0_i30
6564.57,-4.61,0.013,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd5p0_halpha_alp0p0_i40
6564.57,-4.68,0.013,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd5p0_halpha_alp0p0_i50
6564.57,-4.77,0.013,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd5p0_halpha_alp0p0_i60
6564.57,-4.94,0.013,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd5p0_halpha_alp0p0_i70
6564.57,-5.3,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd5p0_halpha_alp0p0_i80
6564.57,-6.18,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd5p0_halpha_alp0p0_i90
6564.57,-4.18,0.013,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd65p0_halpha_alp0p0_i0
6564.57,-4.21,0.012,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd65p0_halpha_alp0p0_i10
6564.57,-4.32,0.012,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd65p0_halpha_alp0p0_i20
6564.57,-4.45,0.013,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd65p0_halpha_alp0p0_i30
6564.57,-4.56,0.013,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd65p0_halpha_alp0p0_i40
6564.57,-4.65,0.013,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd65p0_halpha_alp0p0_i50
6564.57,-4.74,0.013,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd65p0_halpha_alp0p0_i60
6564.57,-4.92,0.013,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd65p0_halpha_alp0p0_i70
6564.57,-5.3,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd65p0_halpha_alp0p0_i80
6564.57,-6.68,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_4d85em12_rd65p0_halpha_alp0p0_i90
6564.57,-0.98,0.01,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd15p0_halpha_alp0p0_i0
6564.57,-1.03,0.01,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd15p0_halpha_alp0p0_i10
6564.57,-1.13,0.01,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd15p0_halpha_alp0p0_i20
6564.57,-1.06,0.011,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd15p0_halpha_alp0p0_i30
6564.57,-0.69,0.011,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd15p0_halpha_alp0p0_i40
6564.57,0.02,0.011,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd15p0_halpha_alp0p0_i50
6564.57,0.94,0.011,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd15p0_halpha_alp0p0_i60
6564.57,1.61,0.012,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd15p0_halpha_alp0p0_i70
6564.57,0.6,0.012,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd15p0_halpha_alp0p0_i80
6564.57,-3.69,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd15p0_halpha_alp0p0_i90
6564.57,-0.88,0.01,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd25p0_halpha_alp0p0_i0
6564.57,-0.93,0.01,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd25p0_halpha_alp0p0_i10
6564.57,-1.05,0.01,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd25p0_halpha_alp0p0_i20
6564.57,-1.0,0.011,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd25p0_halpha_alp0p0_i30
6564.57,-0.66,0.011,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd25p0_halpha_alp0p0_i40
6564.57,0.03,0.011,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd25p0_halpha_alp0p0_i50
6564.57,0.93,0.011,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd25p0_halpha_alp0p0_i60
6564.57,1.56,0.012,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd25p0_halpha_alp0p0_i70
6564.57,0.47,0.012,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd25p0_halpha_alp0p0_i80
6564.57,-4.37,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd25p0_halpha_alp0p0_i90
6564.57,-0.88,0.01,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd35p0_halpha_alp0p0_i0
6564.57,-0.93,0.01,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd35p0_halpha_alp0p0_i10
6564.57,-1.05,0.01,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd35p0_halpha_alp0p0_i20
6564.57,-0.99,0.011,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd35p0_halpha_alp0p0_i30
6564.57,-0.66,0.011,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd35p0_halpha_alp0p0_i40
6564.57,0.03,0.011,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd35p0_halpha_alp0p0_i50
6564.57,0.93,0.011,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd35p0_halpha_alp0p0_i60
6564.57,1.56,0.012,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd35p0_halpha_alp0p0_i70
6564.57,0.46,0.012,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd35p0_halpha_alp0p0_i80
6564.57,-4.84,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd35p0_halpha_alp0p0_i90
6564.57,-0.88,0.01,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd45p0_halpha_alp0p0_i0
6564.57,-0.93,0.01,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd45p0_halpha_alp0p0_i10
6564.57,-1.05,0.01,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd45p0_halpha_alp0p0_i20
6564.57,-0.99,0.011,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd45p0_halpha_alp0p0_i30
6564.57,-0.66,0.011,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd45p0_halpha_alp0p0_i40
6564.57,0.03,0.011,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd45p0_halpha_alp0p0_i50
6564.57,0.93,0.011,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd45p0_halpha_alp0p0_i60
6564.57,1.56,0.012,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd45p0_halpha_alp0p0_i70
6564.57,0.46,0.012,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd45p0_halpha_alp0p0_i80
6564.57,-5.16,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd45p0_halpha_alp0p0_i90
6564.57,-0.88,0.01,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd55p0_halpha_alp0p0_i0
6564.57,-0.93,0.01,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd55p0_halpha_alp0p0_i10
6564.57,-1.05,0.01,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd55p0_halpha_alp0p0_i20
6564.57,-0.99,0.011,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd55p0_halpha_alp0p0_i30
6564.57,-0.66,0.011,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd55p0_halpha_alp0p0_i40
6564.57,0.03,0.011,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd55p0_halpha_alp0p0_i50
6564.57,0.93,0.011,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd55p0_halpha_alp0p0_i60
6564.57,1.56,0.012,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd55p0_halpha_alp0p0_i70
6564.57,0.46,0.012,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd55p0_halpha_alp0p0_i80
6564.57,-5.41,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd55p0_halpha_alp0p0_i90
6564.57,-2.27,0.01,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd5p0_halpha_alp0p0_i0
6564.57,-2.24,0.01,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd5p0_halpha_alp0p0_i10
6564.57,-2.27,0.01,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd5p0_halpha_alp0p0_i20
6564.57,-2.2,0.011,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd5p0_halpha_alp0p0_i30
6564.57,-2.01,0.011,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd5p0_halpha_alp0p0_i40
6564.57,-1.65,0.011,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd5p0_halpha_alp0p0_i50
6564.57,-1.2,0.011,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd5p0_halpha_alp0p0_i60
6564.57,-1.01,0.012,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd5p0_halpha_alp0p0_i70
6564.57,-1.66,0.012,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd5p0_halpha_alp0p0_i80
6564.57,-4.07,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd5p0_halpha_alp0p0_i90
6564.57,-0.88,0.01,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd65p0_halpha_alp0p0_i0
6564.57,-0.93,0.01,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd65p0_halpha_alp0p0_i10
6564.57,-1.05,0.01,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd65p0_halpha_alp0p0_i20
6564.57,-0.99,0.011,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd65p0_halpha_alp0p0_i30
6564.57,-0.66,0.011,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd65p0_halpha_alp0p0_i40
6564.57,0.03,0.011,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_3d50_5d18em11_rd65p0_halpha_alp0p0_i50
